Timestamp,A_x,A_y,A_z,Speed,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Phi_angle,Road_width,Target,Driver_tag,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
289,-0.0094,0.0313,0.36848000000000003,94.5,0.0,2.0,10.14,94.525,0.151,0.062,2.849,1,62,1.0,1,1,1,1,1
290,-0.0093,0.0329,0.33124000000000003,94.6,0.0,2.0,10.56,94.69999999999999,0.191,0.046,2.757,1,62,1.0,1,1,1,1,1
291,-0.014499999999999999,0.005400000000000001,0.3459400000000001,95.0,0.0,2.0,11.01,95.06,0.141,-0.037,2.764,1,62,1.0,1,1,1,1,1
292,-0.0166,-0.00030000000000000024,0.37240000000000006,95.3,0.0,2.0,11.03,95.3,0.191,-0.066,2.786,1,62,1.0,1,1,1,1,1
293,0.005699999999999999,0.026999999999999996,0.3724,95.8,0.0,3.0,10.92,95.94999999999999,0.07,-0.029,2.835,1,62,1.0,1,1,1,1,1
294,-0.0078,0.0443,0.49392,96.4,0.0,4.0,11.16,96.4,0.0,0.024,2.757,1,62,1.0,1,1,1,1,1
295,-0.0123,0.0091,0.56644,97.2,0.0,4.0,11.38,97.42,-0.232,0.038,2.749,1,62,1.0,1,1,1,1,1
296,-0.001299999999999999,0.0546,0.18228,98.3,0.0,4.0,11.14,98.52499999999999,-0.151,0.074,2.717,1,62,1.0,1,1,1,1,1
297,-0.0098,-0.0017999999999999989,-0.17248,99.2,0.0,4.0,11.02,99.2,-0.201,0.066,2.793,2,62,1.0,1,1,1,1,1
298,-0.0182,-0.006200000000000001,-0.30184000000000005,99.4,0.0,4.0,9.6,99.4,-0.06,0.114,2.813,2,62,1.0,1,1,1,1,1
299,-0.0086,0.0199,-0.4351200000000001,98.5,0.0,4.0,8.89,98.2,0.01,0.095,2.841,2,62,1.0,1,1,1,1,1
300,-0.0191,0.0093,-0.2303,97.6,0.0,4.0,9.74,97.59999999999998,0.02,0.05,2.911,2,62,1.0,1,1,1,1,1
301,-0.0039000000000000007,0.005100000000000002,0.24402000000000001,94.0,0.0,3.0,9.43,94.0,0.07,0.063,2.846,1,62,1.0,1,1,1,1,1
302,-0.0159,-0.0513,0.19110000000000005,94.0,0.0,3.0,9.43,94.0,0.131,0.071,2.752,1,62,1.0,1,1,1,1,1
303,-0.021199999999999997,-0.017099999999999997,0.13622,95.2,0.0,3.0,9.4,95.2,0.121,0.041,2.833,1,62,1.0,1,1,1,1,1
304,-0.0070999999999999995,-0.0381,0.23520000000000002,95.8,0.0,4.0,8.92,96.0,0.07,0.073,2.713,1,62,1.0,1,1,1,1,1
305,-0.014000000000000002,-0.0247,-0.25578,96.6,0.0,4.0,8.34,96.76666666666665,0.03,0.044,2.656,2,62,1.0,1,1,1,1,1
306,-0.0128,-0.0214,-0.40376,97.1,0.0,3.0,7.9,97.09999999999998,0.01,0.007,4.222,2,62,1.0,1,1,1,1,1
307,-0.012000000000000002,-0.014600000000000005,-0.34300000000000014,95.5,0.0,3.0,7.76,95.5,0.03,0.063,2.769,2,62,1.0,1,1,1,1,1
308,0.0004999999999999997,0.012400000000000001,0.21952000000000002,93.6,0.0,3.0,8.24,93.6,0.04,0.02,2.452,1,62,1.0,1,1,1,1,1
309,-0.006888888888888889,0.0029999999999999996,0.6141333333333334,91.6,0.0,3.0,999.0,91.59999999999998,0.03,0.024,2.723,1,62,0.0,1,1,1,1,1
310,-0.0079,0.0324,0.7614599999999999,91.3,0.0,3.0,999.0,91.3,0.01,-0.014,2.696,1,62,0.0,1,1,1,1,1
311,-0.0212,0.007000000000000001,0.9682399999999999,92.3,0.0,3.0,21.58,93.0,-0.02,0.039,2.692,1,62,1.0,1,1,1,1,1
312,-0.0018888888888888874,-0.010666666666666665,0.7818222222222223,95.1,0.0,2.0,20.13,95.09999999999998,-0.01,0.025,2.685,1,62,1.0,1,1,1,1,1
313,0.015099999999999999,-0.008499999999999999,0.5037200000000001,98.7,0.0,2.0,18.81,98.7,-0.151,0.046,2.706,1,62,1.0,1,1,1,1,1
314,0.013600000000000001,-0.040100000000000004,0.07742000000000002,101.6,0.0,2.0,17.57,101.6,-0.191,0.042,2.75,1,62,1.0,1,1,1,1,1
315,-0.007299999999999999,-0.012100000000000003,0.005880000000000002,101.0,0.0,2.0,17.13,101.0,-0.161,0.06,2.854,0,62,1.0,1,1,1,1,1
316,-0.0131,-0.0217,0.36946,102.8,0.0,2.0,15.68,102.8,-0.221,0.058,2.898,1,62,1.0,1,1,1,1,1
317,-0.008700000000000001,-0.0591,0.2303,102.4,0.0,2.0,13.38,102.82500000000002,-0.211,0.07,2.788,1,62,1.0,1,1,1,1,1
318,-0.030400000000000003,0.0118,-0.7663600000000002,104.1,0.0,2.0,11.76,104.09999999999998,-0.252,-0.004,2.887,2,62,1.0,1,1,1,1,1
319,-0.016,0.00688888888888889,-0.6772888888888889,104.1,0.0,2.0,10.66,104.1,-0.201,0.076,2.946,2,62,1.0,1,1,1,1,1
320,-0.0046,-0.0413,0.1274,99.3,0.0,2.0,9.22,99.14999999999999,-0.161,0.098,2.867,1,62,1.0,1,1,1,1,1
321,-0.013300000000000001,0.0166,0.14112,98.7,0.0,1.0,8.99,98.7,-0.111,0.045,2.429,1,62,1.0,1,1,1,1,1
322,-0.011399999999999999,-0.013900000000000001,0.46354,97.5,0.0,2.0,8.67,97.89999999999999,-0.161,0.037,2.565,1,62,1.0,1,1,1,1,1
323,-0.0131,0.041199999999999994,0.14307999999999998,97.6,0.0,2.0,8.36,97.59999999999998,-0.302,0.059,2.623,1,62,1.0,1,1,1,1,1
324,-0.018000000000000002,-0.055200000000000006,0.033320000000000016,99.5,0.0,3.0,7.66,99.5,-0.262,0.077,2.614,0,62,1.0,1,1,1,1,1
325,-0.017000000000000005,-0.09670000000000001,0.82026,101.0,0.0,2.0,6.67,101.0,0.0,0.04,2.729,1,62,1.0,1,1,1,1,1
326,-0.015700000000000002,0.04320000000000001,0.7242200000000001,101.0,0.0,1.0,16.33,101.0,0.221,0.048,2.848,1,62,1.0,1,1,1,1,1
327,0.013899999999999996,0.0807,0.24695999999999996,105.2,0.0,1.0,16.16,106.45,-0.02,0.102,2.514,1,62,1.0,1,1,1,1,1
328,-0.0348,0.011000000000000003,-0.011760000000000008,110.2,0.0,1.0,17.42,110.2,-0.332,0.254,2.459,0,62,1.0,1,1,1,1,1
329,-0.05266666666666667,-0.034444444444444444,-0.3179555555555556,113.2,-1.0,1.0,21.25,113.2,-0.191,0.269,2.586,3,62,1.0,1,1,1,1,1
330,0.014799999999999999,0.023,-0.21363999999999997,114.7,0.0,1.0,22.11,114.2,0.02,0.258,2.601,2,62,1.0,1,1,1,1,1
331,-0.0092,-0.0217,-0.08526,117.6,0.0,1.0,24.0,117.6,0.856,0.234,2.331,0,62,1.0,1,1,1,1,1
332,-0.016000000000000004,-0.08220000000000001,-0.74872,120.1,0.0,3.0,26.26,120.66666666666667,1.047,0.197,2.684,2,62,1.0,1,1,1,1,1
333,-0.0063,-0.0507,-1.12308,121.8,0.0,3.0,81.67,121.8,0.0,-0.0,3.064,2,62,1.0,1,1,1,1,1
334,0.006000000000000001,-0.028300000000000002,-0.5889800000000001,118.9,0.0,3.0,80.03,118.10000000000001,-0.05,0.046,3.145,2,62,1.0,1,1,1,1,1
335,-0.017599999999999998,0.024799999999999996,-0.35475999999999996,115.7,0.0,3.0,75.14,115.7,-0.101,0.048,3.171,2,62,1.0,1,1,1,1,1
336,-0.0455,0.0334,0.6899200000000001,109.8,1.0,2.0,75.56,109.8,-0.191,0.021,3.164,4,62,1.0,1,1,1,1,1
337,-0.03677777777777778,0.0004444444444444441,0.7807333333333334,106.5,0.0,2.0,60.38,106.5,-0.121,0.078,2.764,1,62,1.0,1,1,1,1,1
338,-0.011545454545454546,-0.004909090909090908,0.4454545454545455,106.5,0.0,2.0,52.03,106.5,-0.201,0.061,2.868,1,62,1.0,1,1,1,1,1
339,-0.019500000000000003,0.013875000000000002,0.16905000000000003,107.5,0.0,2.0,41.4,107.5,-0.262,0.067,2.827,1,62,1.0,1,1,1,1,1
340,-0.013199999999999998,-0.005299999999999999,-0.6076,107.9,0.0,1.0,33.4,107.90000000000002,-0.181,0.056,2.861,2,62,1.0,1,1,1,1,1
341,-0.017599999999999998,0.014000000000000002,-0.7947800000000002,107.9,0.0,1.0,27.75,107.025,-0.181,0.08,2.951,2,62,1.0,1,1,1,1,1
342,-0.020199999999999996,0.0102,0.22736000000000003,104.4,0.0,1.0,25.21,104.4,-0.081,0.075,2.957,1,62,1.0,1,1,1,1,1
343,-0.0121,0.0129,0.28812000000000004,102.2,0.0,1.0,21.97,102.2,-0.131,0.079,2.819,1,62,1.0,1,1,1,1,1
344,-0.0329,0.013699999999999999,0.30968000000000007,103.2,0.0,1.0,20.5,103.2,-0.081,0.073,2.772,1,62,1.0,1,1,1,1,1
345,-0.0043,-0.009600000000000001,0.08232,105.0,0.0,1.0,19.5,105.0,0.01,0.081,2.802,1,62,1.0,1,1,1,1,1
346,-0.014100000000000001,-0.010700000000000001,0.06566000000000001,105.5,0.0,1.0,18.16,105.5,0.01,0.084,2.798,0,62,1.0,1,1,1,1,1
347,-0.013800000000000003,0.0051,-0.030379999999999997,106.7,0.0,1.0,17.43,106.7,0.07,0.112,2.612,0,62,1.0,1,1,1,1,1
348,-0.028499999999999998,-0.021300000000000003,-0.7663600000000002,107.2,0.0,1.0,16.85,107.2,0.141,0.092,2.596,2,62,1.0,1,1,1,1,1
349,-0.007222222222222223,0.02033333333333333,-0.9473333333333335,107.6,0.0,1.0,16.34,107.6,0.242,0.086,2.744,2,62,1.0,1,1,1,1,1
350,-0.021800000000000003,-0.0032,0.06761999999999999,102.3,0.0,1.0,15.75,102.3,0.242,0.118,2.771,1,62,1.0,1,1,1,1,1
351,-0.0048000000000000004,-0.012799999999999997,0.21265999999999996,101.8,0.0,1.0,15.36,101.925,0.383,0.068,2.629,1,62,1.0,1,1,1,1,1
352,-0.012400000000000001,-0.0028000000000000004,0.22148000000000004,101.6,0.0,1.0,15.13,101.59999999999998,0.352,0.067,2.63,1,62,1.0,1,1,1,1,1
353,-0.024700000000000003,0.0263,0.32830000000000004,101.6,0.0,1.0,15.48,101.59999999999998,0.302,0.074,2.754,1,62,1.0,1,1,1,1,1
354,0.003100000000000003,0.005799999999999999,0.24500000000000008,101.9,0.0,1.0,15.59,101.90000000000002,0.151,0.027,2.772,1,62,1.0,1,1,1,1,1
355,-0.016,0.0167,0.10289999999999999,102.5,0.0,1.0,15.81,102.5,0.091,0.02,2.809,1,62,1.0,1,1,1,1,1
356,-0.014300000000000002,0.021799999999999996,0.06271999999999998,103.0,0.0,1.0,16.06,103.0,0.111,0.069,2.795,0,62,1.0,1,1,1,1,1
357,-0.014000000000000002,-0.0039000000000000007,0.12838000000000002,103.4,0.0,1.0,16.07,103.40000000000002,-0.091,0.02,2.837,1,62,1.0,1,1,1,1,1
358,-0.011500000000000003,0.014200000000000004,0.21462000000000003,103.7,0.0,1.0,15.97,103.7,-0.01,0.131,2.849,1,62,1.0,1,1,1,1,1
359,-0.016888888888888884,-0.013444444444444446,0.038111111111111116,104.6,0.0,1.0,15.94,104.59999999999998,-0.091,0.126,2.753,0,62,1.0,1,1,1,1,1
360,0.00020000000000000017,-0.0204,0.1372,105.3,0.0,1.0,16.39,105.3,-0.081,0.085,2.817,1,62,1.0,1,1,1,1,1
361,0.0018999999999999993,-0.0171,0.20580000000000004,105.0,0.0,1.0,16.37,105.0,-0.04,0.098,2.831,1,62,1.0,1,1,1,1,1
362,-0.0031,0.00019999999999999914,0.23715999999999998,105.2,0.0,2.0,16.65,105.13333333333333,0.06,0.062,2.781,1,62,1.0,1,1,1,1,1
363,-0.0022000000000000006,0.0068000000000000005,0.20776000000000006,106.0,0.0,2.0,17.16,106.0,0.06,0.022,2.792,1,62,1.0,1,1,1,1,1
364,-0.018099999999999998,0.0344,0.23814,107.0,0.0,2.0,18.23,107.0,-0.02,0.008,2.739,1,62,1.0,1,1,1,1,1
365,-0.005399999999999999,-0.016900000000000005,0.18326000000000003,108.3,0.0,2.0,19.54,107.86666666666667,-0.131,0.055,2.68,1,62,1.0,1,1,1,1,1
366,-0.015099999999999997,0.054900000000000004,0.038220000000000004,109.0,0.0,1.0,20.56,109.0,-0.081,0.082,2.78,0,62,1.0,1,1,1,1,1
367,-0.0169,0.0387,-0.08624000000000001,110.2,0.0,1.0,20.89,110.33333333333333,-0.302,0.013,2.788,0,62,1.0,1,1,1,1,1
368,-0.023666666666666666,0.055000000000000014,-0.1263111111111111,110.6,0.0,1.0,21.22,110.59999999999998,-0.473,0.064,3.178,2,62,1.0,1,1,1,1,1
369,0.0018000000000000008,0.024700000000000003,-0.02842,110.6,0.0,1.0,20.99,110.6,-0.403,0.109,2.993,0,62,1.0,1,1,1,1,1
370,-0.0096,-0.018500000000000003,0.003919999999999996,110.7,0.0,2.0,20.02,110.7,-0.06,0.133,2.83,0,62,1.0,1,1,1,1,1
371,-0.0087,-0.02200000000000001,-0.18032000000000004,110.7,0.0,2.0,19.69,110.7,0.161,0.086,2.818,2,62,1.0,1,1,1,1,1
372,-0.0016000000000000014,-0.021800000000000003,-0.14994000000000002,111.2,0.0,1.0,19.83,110.76666666666667,0.221,0.039,2.923,2,62,1.0,1,1,1,1,1
373,-0.005100000000000002,0.0038000000000000004,-0.07545999999999999,109.9,0.0,1.0,19.75,109.9,0.232,0.031,3.002,0,62,1.0,1,1,1,1,1
374,-0.010799999999999999,0.0324,0.048999999999999995,109.6,0.0,1.0,19.62,109.6,0.141,-0.004,2.893,0,62,1.0,1,1,1,1,1
375,-0.0142,0.012400000000000001,0.15092000000000003,108.9,0.0,1.0,19.63,109.13333333333333,0.131,0.003,2.829,1,62,1.0,1,1,1,1,1
376,-0.004399999999999999,-0.021300000000000003,0.18816000000000002,108.8,0.0,1.0,19.78,108.8,0.111,0.01,2.812,1,62,1.0,1,1,1,1,1
377,-0.006000000000000001,-0.0137,-0.10290000000000002,108.9,0.0,1.0,20.2,108.90000000000002,0.06,0.064,2.848,2,62,1.0,1,1,1,1,1
378,-0.008700000000000001,-0.0010999999999999998,0.1666,109.0,0.0,1.0,21.26,109.0,0.111,0.067,2.85,1,62,1.0,1,1,1,1,1
379,-0.017,-0.008111111111111112,0.08493333333333333,108.7,0.0,1.0,21.81,108.7,0.111,0.021,2.768,1,62,1.0,1,1,1,1,1
380,0.0005000000000000004,-0.0121,0.08526,109.2,0.0,1.0,22.02,109.2,0.05,0.034,2.807,1,62,1.0,1,1,1,1,1
381,-0.0257,0.0002999999999999994,-0.26264000000000004,109.9,0.0,1.0,22.23,109.9,0.091,0.048,2.803,2,62,1.0,1,1,1,1,1
382,-0.0213,-0.009500000000000001,-0.6762,110.7,0.0,1.0,22.53,110.7,0.171,0.049,2.943,2,62,1.0,1,1,1,1,1
383,-0.018099999999999998,-0.0219,0.07251999999999997,110.8,0.0,1.0,24.73,110.8,0.302,0.064,3.03,1,62,1.0,1,1,1,1,1
384,-0.011600000000000003,-0.0208,0.8810200000000001,107.9,0.0,2.0,27.29,107.90000000000002,0.312,0.049,2.927,1,62,1.0,1,1,1,1,1
385,-0.0191,-0.037899999999999996,0.93002,105.8,0.0,2.0,28.35,105.8,0.302,-0.014,2.843,1,62,1.0,1,1,1,1,1
386,-0.0070999999999999995,0.008400000000000001,0.6556199999999999,106.5,0.0,1.0,29.05,106.5,0.252,-0.028,2.859,1,62,1.0,1,1,1,1,1
387,-0.0084,0.015200000000000002,0.3743600000000001,107.5,0.0,1.0,31.1,107.5,0.322,0.002,2.879,1,62,1.0,1,1,1,1,1
388,-0.031900000000000005,0.002300000000000001,0.008820000000000008,108.4,0.0,1.0,33.86,108.40000000000002,0.111,0.009,2.829,0,62,1.0,1,1,1,1,1
389,-0.007222222222222221,-0.003888888888888889,0.11760000000000001,109.2,0.0,1.0,36.66,109.2,0.171,0.021,2.874,1,62,1.0,1,1,1,1,1
390,-0.0034000000000000002,-0.006499999999999999,-0.01666,109.3,0.0,1.0,36.64,109.3,0.252,0.01,2.779,0,62,1.0,1,1,1,1,1
391,-0.0171,0.0045,-0.08918000000000001,109.6,0.0,1.0,39.1,109.59999999999998,0.201,-0.024,2.816,0,62,1.0,1,1,1,1,1
392,0.0068000000000000005,-0.0019000000000000037,-0.14602,109.6,0.0,2.0,39.63,109.5,0.101,0.002,2.857,2,62,1.0,1,1,1,1,1
393,-0.0252,0.002099999999999999,-0.08134000000000001,109.3,0.0,2.0,40.5,109.3,0.05,-0.007,2.823,0,62,1.0,1,1,1,1,1
394,0.0028000000000000013,0.012100000000000003,0.0029399999999999995,108.8,0.0,1.0,41.84,108.8,0.0,0.023,2.84,0,62,1.0,1,1,1,1,1
395,-0.020499999999999997,0.0212,-0.19796000000000005,108.8,0.0,1.0,41.45,108.8,0.02,0.021,2.892,2,62,1.0,1,1,1,1,1
396,-0.017666666666666664,0.029,-0.20253333333333337,108.9,0.0,1.0,41.51,108.90000000000002,-0.081,0.013,2.899,2,62,1.0,1,1,1,1,1
397,-0.0063,0.0139,-0.13622,108.6,0.0,1.0,42.83,108.59999999999998,-0.03,0.033,2.928,2,62,1.0,1,1,1,1,1
398,-0.020300000000000002,0.07210000000000001,-0.14994000000000002,108.0,0.0,1.0,43.19,108.0,0.201,0.138,2.87,2,62,1.0,1,1,1,1,1
399,-0.009999999999999998,0.03466666666666667,-0.027222222222222224,107.0,0.0,2.0,46.06,107.0,1.007,0.219,2.95,0,62,1.0,1,1,1,1,1
400,-0.018300000000000004,-0.010399999999999998,-0.73402,106.0,0.0,2.0,45.1,106.0,1.47,0.219,3.039,2,62,1.0,1,1,1,1,1
401,-0.0124,-0.05450000000000001,-0.6291599999999999,105.2,0.0,2.0,999.0,105.2,0.0,-0.0,3.072,2,62,0.0,1,1,1,1,1
402,9.999999999999705e-05,-0.0059,-0.0588,99.6,0.0,2.0,999.0,98.69999999999999,-0.181,0.092,3.15,0,62,0.0,1,1,1,1,1
403,-0.0222,-0.016800000000000002,-0.5438999999999999,96.0,0.0,2.0,999.0,94.8,-0.181,0.093,3.054,2,62,0.0,1,1,1,1,1
404,-0.0012000000000000003,0.06720000000000001,0.29008,92.4,1.0,2.0,999.0,92.4,-0.101,0.065,3.037,4,62,0.0,1,1,1,1,1
405,0.005199999999999999,0.016700000000000003,0.7555799999999999,89.2,0.0,1.0,999.0,90.0,-0.161,0.075,2.977,1,62,0.0,1,1,1,1,1
406,-0.0214,0.009099999999999999,0.7320599999999999,88.1,0.0,1.0,999.0,88.1,0.0,0.052,2.929,1,62,0.0,1,1,1,1,1
407,-0.005099999999999999,0.0034999999999999996,0.30968000000000007,88.3,0.0,1.0,999.0,88.23333333333333,-0.121,-0.019,2.827,1,62,0.0,1,1,1,1,1
408,-0.002899999999999999,-0.0015,-0.07252,88.2,0.0,1.0,999.0,88.2,-0.111,0.067,2.944,0,62,0.0,1,1,1,1,1
409,-0.0086,0.038900000000000004,0.35181999999999997,89.2,0.0,1.0,999.0,88.97500000000001,-0.01,0.076,2.938,1,62,0.0,1,1,1,1,1
410,-0.016800000000000002,-0.0223,0.24794000000000002,88.3,0.0,1.0,999.0,88.3,0.252,0.146,2.873,1,62,0.0,1,1,1,1,1
411,0.0119,0.029199999999999997,0.33025999999999994,89.7,0.0,1.0,72.77,89.7,0.886,0.119,2.909,1,62,1.0,1,1,1,1,1
412,0.00020000000000000017,0.05620000000000001,0.48608,91.3,0.0,0.0,999.0,91.3,1.359,0.154,2.908,1,62,0.0,1,1,1,1,1
413,-0.010700000000000003,-0.1028,0.37632000000000004,93.5,0.0,0.0,999.0,93.5,0.0,0.089,3.97,1,62,0.0,1,1,1,1,1
414,-0.014900000000000002,-0.1109,0.30968000000000007,95.9,0.0,0.0,999.0,95.90000000000002,-0.06,0.154,2.647,1,62,0.0,1,1,1,1,1
415,0.004799999999999999,-0.028399999999999998,0.21266000000000002,98.0,0.0,0.0,999.0,98.0,-0.101,0.129,2.637,1,62,0.0,1,1,1,1,1
416,-0.02,-0.004000000000000001,0.20579999999999998,99.5,1.0,0.0,999.0,99.5,-0.151,0.075,2.63,4,62,0.0,1,1,1,1,1
417,-0.014999999999999996,0.00030000000000000024,0.04017999999999998,101.5,0.0,0.0,999.0,101.5,-0.211,0.053,2.626,0,62,0.0,1,1,1,1,1
418,-0.013499999999999998,-0.017400000000000002,-0.45668,103.0,0.0,0.0,999.0,103.0,-0.191,0.056,2.634,2,62,0.0,1,1,1,1,1
419,-0.02,0.005777777777777777,-0.8558666666666667,103.6,0.0,0.0,999.0,103.6,-0.161,0.093,2.715,2,62,0.0,1,1,1,1,1
420,-0.0092,-0.004899999999999999,-0.29106000000000004,101.0,0.0,0.0,999.0,101.0,-0.081,0.105,2.829,2,62,0.0,1,1,1,1,1
421,-0.028100000000000003,-0.032100000000000004,0.3479,97.0,0.0,0.0,999.0,97.0,0.02,0.068,2.852,1,62,0.0,1,1,1,1,1
422,-0.03955555555555555,0.013333333333333332,0.9408,94.7,0.0,1.0,999.0,94.7,-0.091,0.019,2.779,1,62,0.0,1,1,1,1,1
423,-0.019181818181818182,0.03081818181818182,0.8249818181818181,92.3,0.0,1.0,999.0,92.3,-0.161,0.056,2.706,1,62,0.0,1,1,1,1,1
424,-0.002333333333333337,0.01966666666666667,0.28311111111111115,91.5,0.0,1.0,999.0,92.0,-0.161,0.041,2.734,1,62,0.0,1,1,1,1,1
425,-0.0024999999999999996,0.004399999999999999,0.23226,93.5,0.0,1.0,999.0,93.5,-0.151,0.069,2.729,1,62,0.0,1,1,1,1,1
426,-0.003999999999999999,-0.0179,0.3263400000000001,92.8,0.0,1.0,999.0,92.8,-0.161,0.079,2.696,1,62,0.0,1,1,1,1,1
427,-0.0188,-0.0097,0.3773,95.2,0.0,1.0,999.0,95.66666666666667,-0.232,0.052,2.625,1,62,0.0,1,1,1,1,1
428,-0.0093,-0.0318,0.25382,96.6,0.0,1.0,999.0,96.6,-0.232,0.049,2.544,1,62,0.0,1,1,1,1,1
429,-0.011777777777777778,-0.01688888888888889,0.17640000000000003,98.3,0.0,1.0,999.0,98.3,-0.221,0.071,2.562,1,62,0.0,1,1,1,1,1
430,-0.0132,-0.0262,0.00882,99.2,0.0,1.0,999.0,99.2,-0.201,0.041,2.638,0,62,0.0,1,1,1,1,1
431,-0.0039,0.025,0.0039200000000000025,100.8,0.0,0.0,999.0,100.8,-0.272,0.031,2.584,0,62,0.0,1,1,1,1,1
432,-0.0064,0.0315,-0.09016,102.6,0.0,0.0,999.0,102.59999999999998,-0.312,0.067,2.596,2,62,0.0,1,1,1,1,1
433,-0.0034000000000000002,-0.014499999999999999,-0.09114,104.4,0.0,1.0,999.0,104.40000000000002,-0.262,0.092,2.64,2,62,0.0,1,1,1,1,1
434,-0.0007000000000000004,-0.0048000000000000004,-0.16268000000000002,104.7,0.0,1.0,999.0,104.92500000000001,-0.272,0.063,2.656,2,62,0.0,1,1,1,1,1
435,-0.004000000000000001,0.00019999999999999914,-0.9584400000000001,105.6,0.0,2.0,999.0,105.46666666666665,-0.221,0.075,2.776,2,62,0.0,1,1,1,1,1
436,-0.010299999999999998,0.0001999999999999995,-0.9476599999999998,105.2,0.0,2.0,999.0,105.2,-0.181,0.055,2.839,2,62,0.0,1,1,1,1,1
437,-0.010800000000000002,0.014500000000000002,-0.3782799999999999,102.8,0.0,2.0,999.0,101.675,-0.081,0.062,2.945,2,62,0.0,1,1,1,1,1
438,0.0075000000000000015,0.039400000000000004,0.41551999999999994,98.3,0.0,1.0,999.0,98.3,-0.01,0.059,3.195,1,62,0.0,1,1,1,1,1
439,-0.011000000000000003,0.04744444444444445,0.4856444444444445,96.1,0.0,2.0,999.0,96.1,-0.04,0.034,3.213,1,62,0.0,1,1,1,1,1
440,-0.0075000000000000015,0.023399999999999997,-0.47138000000000013,95.2,0.0,2.0,999.0,95.2,-0.07,0.022,3.317,2,62,0.0,1,1,1,1,1
441,-0.0201,0.013799999999999998,-0.15190000000000003,93.0,0.0,2.0,999.0,93.0,-0.181,0.005,3.355,2,62,0.0,1,1,1,1,1
442,-0.002900000000000004,0.0514,0.14014,89.3,0.0,1.0,999.0,89.14999999999999,-0.181,0.048,3.332,1,62,0.0,1,1,1,1,1
443,-0.003199999999999999,0.0841,0.005879999999999999,88.7,0.0,1.0,999.0,88.7,0.161,0.124,3.409,0,62,0.0,1,1,1,1,1
444,-0.0029000000000000002,0.0781,-0.18031999999999998,86.7,0.0,0.0,999.0,86.325,0.252,0.063,3.638,2,62,0.0,1,1,1,1,1
445,-0.0252,0.09969999999999998,-0.0019600000000000155,85.2,0.0,0.0,999.0,84.625,0.423,0.077,3.689,0,62,0.0,1,1,1,1,1
446,-0.026199999999999994,0.1032,-0.26656,82.9,0.0,0.0,999.0,82.525,0.644,0.142,4.135,2,62,0.0,1,1,1,1,1
447,-0.0385,0.1264,-0.27930000000000005,81.4,0.0,0.0,999.0,80.7,0.503,0.075,4.794,2,62,0.0,1,1,1,1,1
448,-0.017000000000000005,0.04749999999999999,0.06272000000000004,78.6,0.0,0.0,999.0,78.6,0.495,0.15,4.975,0,62,0.0,1,1,1,1,1
449,-0.021666666666666667,-0.09188888888888888,0.28311111111111115,78.1,0.0,0.0,999.0,78.1,0.485,0.08,5.51,1,62,0.0,1,1,1,1,1
450,-0.013000000000000001,-0.07060000000000001,0.23226,78.9,0.0,0.0,999.0,78.9,0.0,-0.0,3.512,1,62,0.0,1,1,1,1,1
451,-0.021666666666666667,-0.07188888888888889,0.09146666666666668,79.9,0.0,1.0,140.64,79.9,0.0,-0.0,5.761,1,62,1.0,1,1,1,1,1
452,-0.0245,-0.1217,-0.07055999999999998,81.0,0.0,0.0,999.0,81.0,0.121,0.035,5.191,0,62,0.0,1,1,1,1,1
453,-0.0093,-0.0901,0.007840000000000001,82.0,0.0,0.0,999.0,82.5,0.0,-0.0,6.203,0,62,0.0,1,1,1,1,1
454,-0.0201,-0.0551,-0.04018,84.0,0.0,0.0,999.0,84.0,0.0,-0.0,3.499,0,62,0.0,1,1,1,1,1
455,0.00010000000000000009,-0.011199999999999998,-0.20286000000000004,84.7,0.0,0.0,999.0,84.7,0.0,-0.0,3.499,2,62,0.0,1,1,1,1,1
456,-0.007500000000000004,0.0191,-0.55762,85.6,0.0,0.0,999.0,85.59999999999998,0.374,0.186,3.391,2,62,0.0,1,1,1,1,1
457,0.0038999999999999994,-0.1059,-0.9937200000000002,85.1,0.0,0.0,999.0,85.1,0.141,0.095,3.23,2,62,0.0,1,1,1,1,1
458,-0.0474,-0.1166,-0.6742400000000001,83.9,0.0,0.0,999.0,83.9,-0.434,-0.031,3.491,2,62,0.0,1,1,1,1,1
459,-0.02633333333333333,-0.17644444444444446,0.16551111111111114,83.9,0.0,0.0,999.0,83.9,-0.465,0.04,3.458,1,62,0.0,1,1,1,1,1
460,-0.010399999999999998,-0.0696,0.021559999999999996,80.5,0.0,0.0,999.0,80.5,-0.465,0.162,3.453,0,62,0.0,1,1,1,1,1
461,-0.0175,-0.05100000000000001,-0.20678000000000002,79.3,0.0,1.0,999.0,79.3,-0.465,0.173,3.512,2,62,0.0,1,1,1,1,1
462,-0.029199999999999993,0.0024999999999999988,-0.06761999999999999,79.8,0.0,1.0,999.0,80.07499999999999,-0.424,0.106,3.463,0,62,0.0,1,1,1,1,1
463,-0.021200000000000004,-0.0037000000000000006,-0.17934000000000005,80.9,0.0,1.0,999.0,80.9,-0.455,0.168,3.626,2,62,0.0,1,1,1,1,1
464,-0.040900000000000006,-0.047099999999999996,-0.64484,82.4,0.0,1.0,999.0,82.4,-0.596,0.102,3.737,2,62,0.0,1,1,1,1,1
