Timestamp,A_x,A_y,A_z,Speed,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Phi_angle,Road_width,Target,Driver_tag,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
717,-0.0159,-0.0164,-0.07546,95.4,0,0,999,95.4,-0.162,0.095,3.143,0,61,0,1,1,1,1,1
882,-0.0097,0.028,-0.01568,90,0,0,999,89.925,0.192,0.045,2.949,0,61,0,1,1,1,1,1
662,-0.0294,-0.0133,0.01372,90.8,0,1,70.96,90.8,0.071,0.101,3.241,0,61,1,1,1,1,1,1
965,-0.0005,0.005,-0.05194,93,0,2,35,93,0.778,0.109,3.37,0,61,1,1,1,1,1,1
134,-0.0209,0.0131,-0.00784,97.4,0,0,999,97.5375,0.242,0.134,3.495,0,61,0,1,1,1,1,1
738,-0.0174,-0.07,-0.14994,88.1,0,1,999,88.1,0.293,0.091,2.376,2,61,0,1,1,1,1,1
735,0.0141,-0.0678,0.0588,88.4,0,1,999,88.4,0,0.098,3.134,0,61,0,1,1,1,1,1
725,0.013666667,-0.018888889,-0.076222222,92.1,0,1,999,92.1,0.121,0.133,3.248,2,61,0,1,1,1,1,1
734,-0.0278,-0.0169,-0.0245,88.6,0,2,999,88.6,-0.081,0.077,3.125,0,61,0,1,1,1,1,1
779,-0.0222,0.0076,0.10486,89.3,0,2,999,89.4,0.04,0.048,3.224,1,61,0,1,1,1,1,1
119,0.0083,-0.0213,-0.02744,95.1,0,1,999,95.3,-0.03,0.17,3.392,0,61,0,1,1,1,1,1
405,-0.0167,-0.0159,0.08918,95.8,0,1,25.65,95.8,0,0.093,3.308,1,61,1,1,1,1,1,1
658,-0.0202,0.0074,-0.01274,91,0,1,64.52,91,-0.03,0.105,3.233,0,61,1,1,1,1,1,1
126,-0.000555556,0.013666667,0.077311111,96.7,0,0,999,96.74285714,-0.394,0.162,3.371,1,61,0,1,1,1,1,1
997,-0.0234,-0.0045,-0.4606,91.9,0,2,999,91.9,0.273,0.132,3.017,2,61,0,1,1,1,1,1
385,0.0037,0.0105,0.18522,98,0,1,999,98,-0.03,0.193,3.296,1,61,0,1,1,1,1,1
805,-0.0146,-0.0012,-0.05684,89.5,0,2,14.42,89.5,-0.253,0.108,3.12,0,61,1,1,1,1,1,1
760,-0.0167,-0.016,-0.14308,87.4,0,1,999,87.4,0.374,0.137,3.129,2,61,0,1,1,1,1,1
573,0.0058,0.0112,0.03038,90.8,0,0,999,90.4,-0.111,0.218,3.081,0,61,0,1,1,1,1,1
839,-0.0043,-0.0028,-0.0196,84.7,0,2,17.82,84.7,-0.192,0.081,3.132,0,61,1,1,1,1,1,1
799,-0.0185,-0.0266,-0.13916,91,0,1,999,91,-0.03,0.104,2.998,2,61,0,1,1,1,1,1
630,0.0142,0.0085,0.00098,92.4,0,2,58.33,92.4,0.071,0.132,3.273,0,61,1,1,1,1,1,1
959,0.0087,-0.003,-0.02548,91,0,2,999,91,0.253,0.176,3.337,0,61,0,1,1,1,1,1
758,0.0066,0.0195,-0.0343,87,0,1,999,87,0.051,0.111,3.144,0,61,0,1,1,1,1,1
915,-0.0298,-0.0223,0.10976,88.6,0,1,34.77,88.6,-0.04,0.177,3.346,1,61,1,1,1,1,1,1
838,0.0051,0.0099,0.0098,84.5,0,2,17.85,84.5,-0.202,0.04,3.169,0,61,1,1,1,1,1,1
284,-0.0076,-0.0041,-0.08036,94.9,0,0,999,94.675,0.222,0.115,3.224,2,61,0,1,1,1,1,1
98,0.0069,-0.0133,0.0147,96.6,0,1,999,96.84444444,-0.131,0.113,3.329,0,61,0,1,1,1,1,1
290,0.0034,-0.0052,0.02156,91.3,0,1,999,91.325,-0.141,0.106,3.24,0,61,0,1,1,1,1,1
813,-0.0063,0.0162,0.21952,85.3,0,4,16.5,85.3,-0.263,0.184,3.037,1,61,1,1,1,1,1,1
336,-0.026,0.0344,0.17346,94.9,0,2,999,94.94285714,-0.131,0.063,3.597,1,61,0,1,1,1,1,1
293,-0.0267,-0.0324,0.1078,90.4,0,1,999,90.34285714,0.061,0.118,3.131,1,61,0,1,1,1,1,1
931,0.0005,-0.0174,-0.15582,91.2,0,2,10.29,91.2,0.141,0.147,3.283,2,61,1,1,1,1,1,1
43,-0.0035,0.0892,0.1372,89.3,0,3,41.44,89.58888889,0.646,0.176,3.42,1,61,1,1,1,1,1,1
632,0.0073,-0.0124,-0.02058,93.4,0,1,999,93.4,0.101,0.148,3.175,0,61,0,1,1,1,1,1
596,-0.0122,-0.0279,0.02058,91.7,0,3,999,91.7,0,0,3.311,0,61,0,1,1,1,1,1
468,-0.0069,0.0005,0.25578,71.4,0,0,999,72.56666667,0.202,0.022,3.573,1,61,0,1,1,1,1,1
975,0.0127,-0.0401,-0.76342,96,1,1,999,96,0.051,0.004,4.244,4,61,0,1,1,1,1,1
1002,-0.0125,-0.023,-0.2646,84.7,0,1,999,84.7,-0.071,0.062,3.197,2,61,0,1,1,1,1,1
142,0.0074,-0.0148,-0.08624,100.5,0,1,52.2,100.6777778,-0.111,0.139,3.313,2,61,1,1,1,1,1,1
661,-0.0241,-0.0344,-0.03038,90.8,0,1,68.71,90.8,0.202,0.103,3.161,0,61,1,1,1,1,1,1
341,-0.021555556,0.005333333,0.1666,97.1,0,2,999,97.14285714,-0.404,0.108,3.223,1,61,0,1,1,1,1,1
642,-0.0034,0.0197,0.14798,91.9,0,2,62.44,91.9,0.051,0.108,3.276,1,61,1,1,1,1,1,1
712,-0.0255,0.004,-0.12348,95.4,0,0,999,95.4,-0.162,0.122,3.287,2,61,0,1,1,1,1,1
221,-0.0115,0.0016,0.01568,97.5,0,1,106.88,97.56666667,0.313,0.074,3.193,0,61,1,1,1,1,1,1
824,-0.0049,0.0084,0.07252,87.5,0,3,16.12,87.5,-0.172,0.159,3.106,1,61,1,1,1,1,1,1
528,-0.0062,0.0107,0.1323,78.4,0,0,999,78.4,-0.606,0.085,3.698,1,61,0,1,1,1,1,1
57,-0.0192,0.0089,-0.21462,98,0,1,60.79,97.91428571,0.556,0.125,3.252,2,61,1,1,1,1,1,1
998,-0.0138,0.0048,-0.87906,91.8,0,1,999,91.8,0.495,0.142,3.08,2,61,0,1,1,1,1,1
682,0.0027,-0.027,-0.09016,87.5,0,2,47.93,87.5,0.071,0.143,3.183,2,61,1,1,1,1,1,1
818,0.0107,0.0014,-0.0686,87,0,4,18.03,87,-0.141,0.114,3.076,0,61,1,1,1,1,1,1
45,-0.0188,0.0187,-0.30184,93.7,0,1,999,93.9,0.152,0.038,3.209,2,61,0,1,1,1,1,1
256,0.0013,0.006,-0.06664,99.9,0,1,999,100.1666667,-0.04,0.091,3.317,0,61,0,1,1,1,1,1
617,0.0074,0.0154,0.04606,91,0,3,64.72,91,0,0.133,3.274,0,61,1,1,1,1,1,1
904,0.0266,0.0076,0.0098,90.5,0,0,999,90.5,0,0.111,2.772,0,61,0,1,1,1,1,1
102,-0.021,-0.0119,-0.13916,97,0,0,999,96.92727273,-0.061,0.146,3.36,2,61,0,1,1,1,1,1
171,-0.0015,0.0227,-0.09016,102,0,0,999,101.975,-0.121,0.135,3.26,2,61,0,1,1,1,1,1
398,-0.0206,0.0064,-0.1225,97.3,0,1,999,97.3,0,0,3.5,2,61,0,1,1,1,1,1
736,0.037666667,-0.042333333,-0.206888889,88.5,0,1,999,88.5,-0.081,0.011,2.992,2,61,0,1,1,1,1,1
408,-0.019,0.0057,-0.54488,95.1,0,1,37.57,95.1,-0.293,0.075,3.327,2,61,1,1,1,1,1,1
64,-0.0183,0.0043,0.1274,96.8,0,0,999,96.83636364,-0.04,0.118,3.293,1,61,0,1,1,1,1,1
342,-0.033,-0.0121,0.03528,97.4,0,1,999,97.55714286,-0.384,0.118,3.273,0,61,0,1,1,1,1,1
778,-0.0162,0.0231,-0.05586,89.6,0,1,999,89.6,0.02,0.042,3.239,0,61,0,1,1,1,1,1
599,-0.0037,0.0084,-0.07154,91.1,0,3,41.9,91.1,0.172,0.158,3.272,0,61,1,1,1,1,1,1
558,-0.0042,0.0021,0.0539,93.9,0,2,48.02,93.9,0.768,0.109,3.225,0,61,1,1,1,1,1,1
810,-0.0082,-0.0128,-0.07252,87.3,0,3,15.48,87.3,-0.091,0.149,3.147,0,61,1,1,1,1,1,1
1006,-0.0246,-0.0188,-0.51744,81.4,0,2,999,81.4,-0.081,0.151,3.326,2,61,0,1,1,1,1,1
984,-0.0094,0.0228,0.1225,86.5,0,1,999,86.5,0.071,0.185,2.975,1,61,0,1,1,1,1,1
449,0.0046,0.0485,-0.05292,89,0,0,999,89,-0.081,0.083,3.69,0,61,0,1,1,1,1,1
935,-0.0173,-0.0136,0.06958,89.7,0,2,12.42,89.7,0.394,0.094,3.154,0,61,1,1,1,1,1,1
490,-0.0027,-0.0039,-0.11368,63.3,0,1,21.66,63.3,0.212,0.244,3.147,2,61,1,1,1,1,1,1
434,-0.0183,0.0122,-0.13132,94,0,2,999,94,-0.222,0.103,3.164,2,61,0,1,1,1,1,1
990,-0.0327,0.0343,0.08526,88.2,0,1,38.59,88.2,0.293,0.1,3.013,1,61,1,1,1,1,1,1
264,-0.0236,0.0013,0.0441,99.3,0,1,55.69,99.38888889,-0.162,0.098,3.179,0,61,1,1,1,1,1,1
203,-0.0014,0.0445,-0.10388,97.6,0,2,33.45,97.75555556,0.384,0.111,3.273,2,61,1,1,1,1,1,1
111,0.007,0.0012,0.01078,94,0,3,47.87,94.0125,0.152,0.036,3.49,0,61,1,1,1,1,1,1
966,0.007375,-0.009375,-0.324625,93.3,0,2,47.58,93.3,1.414,0.165,4.872,2,61,1,1,1,1,1,1
593,-0.0304,0.0244,0.08526,91.5,0,2,46.92,91.5,0.273,0.097,3.214,1,61,1,1,1,1,1,1
414,-0.0109,0.0084,0.09506,89.1,0,3,999,89.1,0.737,0.135,3.262,1,61,0,1,1,1,1,1
92,0.0189,-0.0017,-0.0245,96.4,0,1,999,96.6,0,0.108,3.283,0,61,0,1,1,1,1,1
551,0.0141,-0.0298,-0.02156,91.3,0,2,11.03,91.3,-0.253,-0.05,3.311,0,61,1,1,1,1,1,1
695,0.0127,-0.0148,-0.10192,89.9,0,1,51.95,89.9,-0.091,0.142,3.161,2,61,1,1,1,1,1,1
283,-0.0225,0.0028,-0.14602,94.6,0,0,999,94.66666667,0.202,0.115,3.409,2,61,0,1,1,1,1,1
415,-0.0281,0.005,0.11564,89.1,0,3,25.54,89.1,1.566,0.22,3.455,1,61,1,1,1,1,1,1
776,0.013666667,0.005555556,-0.108888889,89.8,0,0,999,89.8,0.051,0.092,3.184,2,61,0,1,1,1,1,1
833,-0.0034,-0.0403,-0.05292,83.8,0,2,14.16,84,0.04,0.12,3.149,0,61,1,1,1,1,1,1
772,-0.0012,0.0326,-0.00196,89.9,0,1,999,89.9,-0.131,0.025,3.122,0,61,0,1,1,1,1,1
845,-0.0074,-0.0295,-0.00392,86.3,0,1,22.71,86.3,0.091,0.158,3.21,0,61,1,1,1,1,1,1
835,-0.0103,-0.0315,0.18816,83.4,0,2,15.2,83.4,-0.152,0.128,3.165,1,61,1,1,1,1,1,1
841,-0.0059,0.017,-0.07056,84.5,0,1,18.76,84.5,-0.141,0.085,3.094,0,61,1,1,1,1,1,1
919,-0.0122,0.01,1.36E-17,88.6,0,1,41.78,88.625,0.121,0.146,3.175,0,61,1,1,1,1,1,1
901,-0.04,-0.0165,-0.03822,90.7,0,0,999,90.7,-0.081,0.131,2.517,0,61,0,1,1,1,1,1
158,-0.0081,-0.0314,-0.01764,104.3,0,1,33.57,104.2625,0.303,0.041,3.253,0,61,1,1,1,1,1,1
508,-0.0324,0.0221,-0.4949,51.1,0,2,44.12,51.1,-0.222,0.062,3.298,2,61,1,1,1,1,1,1
754,-0.006,0.007555556,-0.033755556,85.9,0,1,999,85.9,0.01,0.105,3.168,0,61,0,1,1,1,1,1
957,-0.0173,-0.0058,0.03038,91.7,0,2,29.22,91.7,0.364,0.187,3.283,0,61,1,1,1,1,1,1
35,-0.0015,0.0718,0.02352,81,0,2,16.59,81.06666667,-0.323,0.115,3.185,0,61,1,1,1,1,1,1
743,-0.0053,0.0093,-0.01764,87.4,0,1,999,87.4,-0.152,0.112,3.13,0,61,0,1,1,1,1,1
697,0.0148,0.0024,0.05978,90.6,0,1,999,90.6,-0.061,0.078,3.119,0,61,0,1,1,1,1,1
683,-0.0152,-0.0514,-0.05292,87.4,0,2,52.82,87.425,0.141,0.13,3.198,0,61,1,1,1,1,1,1
153,-0.0247,0.022,-0.05782,103.2,0,1,18.49,103.4444444,0.485,0.071,3.231,0,61,1,1,1,1,1,1
848,-0.0305,-0.0447,0.20874,85.5,0,1,29.91,85.56666667,-0.222,0.074,3.106,1,61,1,1,1,1,1,1
227,-0.0126,-0.002,-0.07448,95.9,0,1,31.14,95.65555556,0.354,0.063,3.161,0,61,1,1,1,1,1,1
496,-0.031666667,-0.013111111,-0.798155556,58.1,0,1,16.7,58.1,0.121,0.152,4.276,2,61,1,1,1,1,1,1
69,-0.0074,0.0043,-0.05586,96.6,0,0,999,97.04444444,-0.273,0.106,3.404,0,61,0,1,1,1,1,1
352,-0.0054,-0.0136,0.02156,97.6,0,2,62.76,97.6,-0.242,0.123,3.237,0,61,1,1,1,1,1,1
989,-0.0042,-0.0061,-0.13132,88.1,0,1,37.05,88,0.323,0.101,2.954,2,61,1,1,1,1,1,1
354,-0.0197,-0.0153,-0.06762,98.3,0,2,62.94,98.28333333,-0.172,0.148,3.407,0,61,1,1,1,1,1,1
988,-0.0009,-0.0027,-0.01274,87.8,0,1,37.34,87.76666667,0.313,0.125,2.914,0,61,1,1,1,1,1,1
686,0.004222222,0.030777778,0.109977778,86.4,0,2,58.36,86.4,-0.061,0.101,3.186,1,61,1,1,1,1,1,1
806,-0.007111111,-0.008111111,-0.0686,89.2,0,2,14.5,89.2,-0.232,0.117,3.122,0,61,1,1,1,1,1,1
733,0.0304,0.0053,-0.05194,88.9,0,2,999,88.9,0.01,0.09,3.097,0,61,0,1,1,1,1,1
34,-0.0049,0.0285,-0.05978,80.7,0,3,17.63,80.76,-0.182,0.109,3.185,0,61,1,1,1,1,1,1
665,-0.0115,-0.0185,0.05782,90.5,0,1,68.16,90.5,-0.131,0.108,3.477,0,61,1,1,1,1,1,1
435,-0.0091,0.0188,-0.1029,93.9,0,2,999,93.96,-0.263,0.111,3.117,2,61,0,1,1,1,1,1
978,-0.0177,-0.0022,0.58604,87.3,0,2,999,87.3,-0.222,0.066,3.163,1,61,0,1,1,1,1,1
32,-0.0083,0.0618,0.0686,81.1,0,2,19.28,81.07777778,-0.222,0.097,3.145,0,61,1,1,1,1,1,1
209,-0.002,0.0022,0.098,99.4,0,1,999,99.45,0.232,0.114,3.215,1,61,0,1,1,1,1,1
368,-0.0032,0.0108,0.0686,98.6,0,3,48.74,98.64,-0.03,0.102,3.234,0,61,1,1,1,1,1,1
827,0.0037,-0.0204,-0.0588,87.2,0,2,14.76,87.2,-0.051,0.167,3.204,0,61,1,1,1,1,1,1
762,-0.0118,0.0454,0.0245,87.4,0,2,999,87.4,0.303,0.105,3.14,0,61,0,1,1,1,1,1
909,-0.0042,0.0106,-0.1519,92.6,0,1,29.3,92.6,0.162,0.126,2.922,2,61,1,1,1,1,1,1
278,-0.0464,0.0239,0.0392,98.4,0,0,999,98.28888889,-0.04,0.131,3.184,0,61,0,1,1,1,1,1
392,-0.0387,0.0322,0.0098,97.9,0,1,56.04,97.9,0.03,0.176,3.246,0,61,1,1,1,1,1,1
900,-0.0101,-0.027,-0.12936,89.2,0,0,999,89.2,-0.121,0.131,2.517,2,61,0,1,1,1,1,1
524,-0.0027,0.0222,0.04018,77.3,0,1,999,77.3,-0.394,0.081,3.655,0,61,0,1,1,1,1,1
820,-0.036888889,-0.008888889,-0.124133333,88.3,0,3,17.72,88.3,-0.242,0.13,3.088,2,61,1,1,1,1,1,1
969,0.0217,0.0072,0.09114,92.1,0,1,24.42,92.1,0.242,0.22,3.591,1,61,1,1,1,1,1,1
16,-0.025,0.0184,-0.63308,93.2,0,1,28.16,93.36666667,-0.242,0.165,3.532,2,61,1,1,1,1,1,1
570,0.0035,-0.0297,-0.13622,90.1,0,0,999,90.1,-0.02,0.148,3.104,2,61,0,1,1,1,1,1
912,-0.037555556,-0.01,-0.059888889,90.3,0,1,999,90.25,0.202,0.058,2.962,0,61,0,1,1,1,1,1
345,0.0062,-0.006,-0.16562,98.2,0,1,999,98.17142857,-0.384,0.111,3.228,2,61,0,1,1,1,1,1
951,-0.0172,0.0317,-0.0686,90.6,0,1,999,90.6,-0.01,0.076,3.449,0,61,0,1,1,1,1,1
532,-0.0045,0.0402,0.0343,82,0,0,999,82,-0.535,0.121,3.698,0,61,0,1,1,1,1,1
954,-0.0098,0.016,0.01078,91,0,1,28.08,90.775,0.283,0.152,3.289,0,61,1,1,1,1,1,1
687,-0.0046,-0.0295,-0.01176,86.8,0,2,55.82,86.8,-0.071,0.108,3.209,0,61,1,1,1,1,1,1
852,-0.009777778,-0.034444444,-0.054444444,86.3,0,1,20.91,86.3,-0.121,0.089,3.116,0,61,1,1,1,1,1,1
976,-0.03175,-0.004875,-0.650475,96.1,0,2,999,96.1,-0.131,0.094,3.484,2,61,0,1,1,1,1,1
1012,-0.0187,0.0139,0.1029,70.4,0,1,19.9,70.4,1.879,0.242,3.196,1,61,1,1,1,1,1,1
926,-0.039777778,-0.051444444,-0.053355556,88.8,0,1,37.35,88.8,-0.616,-0.065,3.233,0,61,1,1,1,1,1,1
229,0.003,0.0035,-0.02842,95.1,0,1,43.78,95.1375,0.293,0.098,3.058,0,61,1,1,1,1,1,1
428,-0.0054,0.0376,-0.17248,92.4,0,1,999,92.4,-0.323,0.104,3.106,2,61,0,1,1,1,1,1
246,-0.0004,0.0027,0.0637,95.9,0,2,45.8,95.62857143,0.071,0.093,3.139,0,61,1,1,1,1,1,1
731,-0.0108,-0.0538,-0.04214,89.6,0,2,999,89.6,0.071,0.139,3.159,0,61,0,1,1,1,1,1
272,1.00E-04,-0.0283,-0.23814,102.4,0,1,999,102.3125,-0.071,0.099,3.19,2,61,0,1,1,1,1,1
339,0.0009,-0.0489,-0.01568,96.4,0,2,999,96.51428571,-0.253,0.146,3.287,0,61,0,1,1,1,1,1
921,-0.0125,0.0042,0.06174,88.1,0,0,999,88.1,0.111,0.138,3.26,0,61,0,1,1,1,1,1
309,-0.042222222,-0.030444444,0.181844444,88.3,0,1,54.16,88.38571429,-0.071,0.106,3.163,1,61,1,1,1,1,1,1
236,-0.020222222,-0.003555556,-0.108888889,94.6,0,0,999,94.55,0.475,0.065,3.137,2,61,0,1,1,1,1,1
699,-0.0018,0,-0.1127,91.4,0,1,999,91.4,0,0.164,3.166,2,61,0,1,1,1,1,1
856,-0.007111111,-0.034666667,0.026133333,86.1,0,0,999,86.1,0.04,0.113,3.102,0,61,0,1,1,1,1,1
631,0.0036,0.0097,0.08134,92.8,0,2,59.41,92.8,0.091,0.135,3.221,1,61,1,1,1,1,1,1
406,-0.008625,-0.00675,0.040425,95.6,0,1,29.33,95.6,-0.152,0.097,3.291,0,61,1,1,1,1,1,1
460,-0.0474,-0.1202,-0.33026,73.6,0,0,999,73.6,1.343,0.28,5.329,2,61,0,1,1,1,1,1
945,0.0077,0.0262,-0.02058,88.5,0,1,999,88.5,-0.04,0.091,3.337,0,61,0,1,1,1,1,1
260,0.0282,-0.0154,-0.03724,100.4,0,1,47.2,100.35,0.131,0.136,3.242,0,61,1,1,1,1,1,1
770,-0.0161,-0.0056,-0.20972,89.6,0,1,50.83,89.63333333,0.182,0.097,3.256,2,61,1,1,1,1,1,1
128,-0.040222222,0.000222222,-0.001088889,97.5,0,1,999,97.2875,-0.131,0.159,3.409,0,61,0,1,1,1,1,1
750,-0.0128,-0.0076,0.07742,85.5,0,0,999,85.48,-0.131,0.137,3.119,1,61,0,1,1,1,1,1
601,0.0467,0.0143,-0.07546,91.2,0,2,41.33,91.2,0.192,0.085,3.242,0,61,1,1,1,1,1,1
9,-0.0063,0.0551,0.30478,71.4,0,1,14.04,72.3,0,0,3.5,1,61,1,1,1,1,1,1
958,-0.0276,-0.0113,0.00196,91.7,0,2,29.86,91.7,0.313,0.111,3.251,0,61,1,1,1,1,1,1
643,0.0115,0.0118,0.06272,92.3,0,2,63.52,92.3,0.02,0.154,3.264,0,61,1,1,1,1,1,1
97,-0.0173,-0.0135,0.0637,97.3,0,1,999,97.14444444,-0.141,0.104,3.341,0,61,0,1,1,1,1,1
903,0.0138,0.0046,-0.01274,90.5,0,0,999,90.5,-0.081,0.104,2.721,0,61,0,1,1,1,1,1
1000,-0.0098,0.0376,-0.16856,89.2,0,1,999,89.2,0.616,0.151,3.252,2,61,0,1,1,1,1,1
304,-0.0085,0.017,0.09702,88.4,0,2,999,88.4,-0.141,0.133,3.165,1,61,0,1,1,1,1,1
91,0.0166,-0.0064,0.00196,98.2,0,1,999,97.68571429,0.03,0.095,3.246,0,61,0,1,1,1,1,1
550,-0.0179,-0.0358,-0.196,89.9,0,2,10.56,89.9,-0.01,0.008,3.309,2,61,1,1,1,1,1,1
691,-0.006,-0.020777778,0.065333333,87.6,0,1,42.28,87.6,-0.081,0.095,3.074,0,61,1,1,1,1,1,1
673,-0.0303,0.0093,0.0343,89.1,0,1,999,89.1,-0.071,0.088,3.274,0,61,0,1,1,1,1,1
99,-0.016333333,-0.003111111,9.44E-19,97.7,0,1,999,97.7,-0.212,0.104,3.296,0,61,0,1,1,1,1,1
591,-0.0364,0.0402,0.18816,92.2,0,2,51.39,92.2,0.081,0.106,3.161,1,61,1,1,1,1,1,1
129,0.0136,0.0037,0.04508,95.8,0,0,999,96.11111111,-0.121,0.15,3.399,0,61,0,1,1,1,1,1
837,-0.0215,-0.0331,-0.90846,124.1,0,1,999,124.1,-0.788,-0.063,3.206,2,62,0,1,1,1,1,1
539,-0.033625,-0.008375,-0.6125,98.1,0,5,102.09,98.1,-0.182,0.045,3.419,2,62,1,1,1,1,1,1
557,0.008,-0.0055,0.45668,98.1,0,2,34.2,98.275,0.101,0.054,3.17,1,62,1,1,1,1,1,1
44,-0.0166,-0.0054,-0.19698,89,0,2,999,89.125,0.131,0.08,2.768,2,62,0,1,1,1,1,1
325,-0.017,-0.0967,0.82026,101,0,2,6.67,101,0,0.04,2.729,1,62,1,1,1,1,1,1
700,0.0098,0.0094,-0.73402,115.9,0,2,14.75,115.9,-0.192,0.107,3.33,2,62,1,1,1,1,1,1
222,0.0167,0.0295,-0.21462,91.3,0,3,9.83,91.25,0,0.183,2.795,2,62,1,1,1,1,1,1
640,0.0132,0.0236,-0.13034,117.5,0,3,15.38,117.5,0.03,0.014,3.116,0,62,1,1,1,1,1,1
217,-0.0209,-0.0829,-0.45766,93.9,0,2,11.72,93.82,0.04,0.14,2.789,2,62,1,1,1,1,1,1
162,0.0032,-0.0285,-0.17346,104.7,0,1,157.64,104.8714286,-0.101,0.107,2.903,0,62,1,1,1,1,1,1
198,-0.020111111,-0.066555556,-0.165511111,93.9,0,4,12.25,93.51666667,0.03,0.198,2.805,0,62,1,1,1,1,1,1
17,-0.0148,-0.0131,-0.17248,74.3,0,1,29.11,74.73333333,0,0,3.501,0,62,1,1,1,1,1,1
885,-0.0139,-0.0195,0.0098,84.3,0,1,6.53,84.3,0.525,-0.045,2.91,0,62,1,1,1,1,1,1
876,-0.0143,0.0499,0.38024,95.8,0,2,43.77,95.7,0.222,0.07,2.974,1,62,1,1,1,1,1,1
118,-0.006555556,-0.064666667,-0.120866667,105.7,0,2,999,105.7,0,0.014,3.024,0,62,0,1,1,1,1,1
880,-1.00E-04,0.0374,-0.08036,91,0,2,12.16,90.3,0.333,0.081,3.003,0,62,1,1,1,1,1,1
571,-0.0089,-0.002,0.68404,94.1,0,3,11.46,94.1,-0.121,0.083,3.095,1,62,1,1,1,1,1,1
753,-0.0171,-0.0039,-0.06076,119.2,0,1,42.2,119.2,-0.242,0.046,3.188,0,62,1,1,1,1,1,1
867,-0.0116,0.0199,-1.02116,114.5,0,1,999,114.5,0.424,0.101,3.282,2,62,0,1,1,1,1,1
242,-0.0415,0.0799,-0.37044,108.3,0,1,999,108.7571429,0.372,0.282,2.517,2,62,0,1,1,1,1,1
69,0.010555556,-0.027333333,-0.034844444,98.5,0,2,999,98.46,0.141,0.008,2.842,0,62,0,1,1,1,1,1
58,-0.0106,-0.019,0.18718,93.8,0,2,999,93.76666667,-0.01,-0.007,2.798,1,62,0,1,1,1,1,1
480,-0.0349,-0.0594,-0.343,69.4,0,2,74.64,69.4,-0.455,0.055,3.333,2,62,1,1,1,1,1,1
799,-0.0174,0.0335,0.1323,121.6,0,0,999,121.6,-0.02,0.065,3.335,0,62,0,1,1,1,1,1
633,-0.0135,-0.0843,0.56154,111.2,0,2,14.66,111.2,0.253,0.101,3.051,1,62,1,1,1,1,1,1
87,-0.0134,-0.0013,0.0637,98.3,0,0,999,98.325,-0.131,0.029,2.887,0,62,0,1,1,1,1,1
421,-0.0281,-0.0321,0.3479,97,0,0,999,97,0.02,0.068,2.852,1,62,0,1,1,1,1,1
336,-0.0455,0.0334,0.68992,109.8,1,2,75.56,109.8,-0.191,0.021,3.164,4,62,1,1,1,1,1,1
18,-0.0211,0.03,-0.24108,75.6,0,1,33.92,75.875,0,0,3.501,2,62,1,1,1,1,1,1
149,-0.005444444,-0.015,-0.799244444,89.5,0,2,15.19,89.31666667,-0.181,0.197,2.79,2,62,1,1,1,1,1,1
478,-0.0907,-0.1417,-0.44394,76,0,0,999,76,-0.04,0.015,3.214,2,62,0,1,1,1,1,1
209,0.011,-0.0003,0.23422,93.3,0,2,10.73,93.74,0,0.103,2.834,1,62,1,1,1,1,1,1
900,-0.0215,-0.0437,-0.0735,86.2,0,1,14.76,86.76666667,0.444,0.059,3.163,0,62,1,1,1,1,1,1
678,-0.0552,0.1128,-0.25774,120,0,2,94.68,120,0.02,0.011,3.969,2,62,1,1,1,1,1,1
452,-0.0245,-0.1217,-0.07056,81,0,0,999,81,0.121,0.035,5.191,0,62,0,1,1,1,1,1
301,-0.0039,0.0051,0.24402,94,0,3,9.43,94,0.07,0.063,2.846,1,62,1,1,1,1,1,1
114,0.0005,-0.0555,-0.06762,104.6,0,3,24.74,104.825,0.191,0.101,2.926,0,62,1,1,1,1,1,1
723,-0.0438,0.0267,0.0098,122.3,0,1,34.74,122.3,0.586,0.077,3.126,0,62,1,1,1,1,1,1
279,-0.018555556,0.032222222,0.637,108.8,0,3,11.01,108.975,0.262,0.01,2.777,1,62,1,1,1,1,1,1
505,-0.0009,0.0285,-0.29008,83.1,0,0,999,83.1,-0.323,0.09,3.516,2,62,0,1,1,1,1,1
326,-0.0157,0.0432,0.72422,101,0,1,16.33,101,0.221,0.048,2.848,1,62,1,1,1,1,1,1
370,-0.0096,-0.0185,0.00392,110.7,0,2,20.02,110.7,-0.06,0.133,2.83,0,62,1,1,1,1,1,1
919,-0.02825,-0.002,-0.19845,62.1,0,3,999,62.1,0.909,0.175,3.748,2,62,0,1,1,1,1,1
116,-0.0025,0.143,-0.0686,104.8,0,2,29.14,104.9142857,0.544,0.13,2.965,0,62,1,1,1,1,1,1
891,-0.014444444,0.024888889,-0.112155556,85.1,0,1,8.23,85.1,0.475,-0.041,2.763,0,62,1,1,1,1,1,1
913,-0.0017,0.0174,-0.245,77.1,0,1,37.84,77.1,0.232,0.016,2.964,2,62,1,1,1,1,1,1
489,-0.0389,-0.0258,-0.59682,51,0,2,53.64,51,-0.03,0.293,3.214,2,62,1,1,1,1,1,1
468,-0.0318,0.1317,-0.36946,77,0,1,80.43,77,-0.03,0.209,3.274,2,62,1,1,1,1,1,1
