Driver_tag,Timestamp,A_z,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Target,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
52,688,-0.12152,0,1,999,128.0333333,0.221,0,0,1,1,1,1,1
52,689,0.3087,0,2,999,126.5666667,0.161,1,0,1,1,1,1,1
52,691,-0.33418,0,2,999,126,0.171,2,0,1,1,1,1,1
52,692,0.01568,0,2,999,124.6666667,0.171,0,0,1,1,1,1,1
52,696,0.26362,0,3,53.25,118.6333333,0.03,1,1,1,1,1,1,1
52,697,0.16758,0,3,52.55,118.0666667,0.06,1,1,1,1,1,1,1
52,698,-0.41062,0,3,51.5,118.6333333,0.11,2,1,1,1,1,1,1
52,699,-0.5341,0,3,999,118.9,0.1,2,0,1,1,1,1,1
52,701,-0.26362,0,2,999,114.6333333,0.05,2,0,1,1,1,1,1
52,702,-0.18228,0,2,999,112.2,0.1,0,0,1,1,1,1,1
52,703,0.07644,0,1,999,109,0.201,0,0,1,1,1,1,1
52,704,-1.1809,0,1,999,106.4666667,0.211,2,0,1,1,1,1,1
52,706,0.5782,0,1,999,97.46666667,0.231,1,0,1,1,1,1,1
52,709,0.305025,0,2,999,94.96666667,-0.09,1,0,1,1,1,1,1
52,711,0.43708,0,2,999,95.13333333,0.01,1,0,1,1,1,1,1
52,714,-0.24696,0,3,40.64,97.4,0.201,2,1,1,1,1,1,1
52,716,-0.34692,0,3,34.93,103.5,0.161,2,1,1,1,1,1,1
52,717,-0.26656,0,3,30.83,102.8,-0.04,2,1,1,1,1,1,1
52,720,-0.2352,0,2,13.79,98.73333333,0.01,2,1,1,1,1,1,1
52,721,-0.81732,0,2,9.57,96.53333333,0.03,2,1,1,1,1,1,1
52,722,-0.39298,0,2,7.64,93.8,-0.08,2,1,1,1,1,1,1
52,724,0.0931,0,2,5.97,87.3,-0.14,0,1,1,1,1,1,1
52,725,0.1176,0,2,6.66,86.73333333,0.13,0,1,1,1,1,1,1
52,727,-0.01764,0,2,7.05,86.13333333,0.07,0,1,1,1,1,1,1
52,730,0.48706,0,2,999,88.26666667,-0.1,1,0,1,1,1,1,1
52,731,0.62034,-1,2,999,89.6,0,3,0,1,1,1,1,1
52,734,0.07644,0,1,37.92,97.375,0.381,0,1,1,1,1,1,1
52,736,0.01078,0,1,57.5,102.1333333,0.271,0,1,1,1,1,1,1
52,737,0.01862,0,1,64.76,104.8,0.321,0,1,1,1,1,1,1
52,741,-0.13426,0,1,75.17,113.3666667,-0.261,0,1,1,1,1,1,1
52,742,0.02058,0,1,76.48,115.3666667,-0.401,0,1,1,1,1,1,1
52,743,0.03038,0,1,77.33,117.7666667,-0.311,0,1,1,1,1,1,1
52,746,-0.01862,0,1,77.78,123.9,-0.181,0,1,1,1,1,1,1
52,748,-0.09996,0,0,999,127.6,0.06,0,0,1,1,1,1,1
52,750,-0.098,0,0,999,131.3333333,0,0,0,1,1,1,1,1
52,751,-0.56546,0,0,999,132.3333333,0.552,2,0,1,1,1,1,1
52,752,-0.62818,1,0,999,132.7,1.515,4,0,1,1,1,1,1
52,755,-0.03528,0,1,999,126.1666667,-0.181,0,0,1,1,1,1,1
52,756,0.01764,0,1,59.01,124.5333333,-0.14,0,1,1,1,1,1,1
52,758,0.08134,0,1,999,119.4,-0.14,0,0,1,1,1,1,1
52,759,0.17934,0,1,999,118.0333333,-0.12,1,0,1,1,1,1,1
52,761,0.20678,0,1,999,114.2333333,-0.04,1,0,1,1,1,1,1
52,763,0.43414,0,1,999,112.7,1.455,1,0,1,1,1,1,1
52,764,0.55664,1,1,999,112.5,1.555,4,0,1,1,1,1,1
52,766,0.05782,0,1,999,114.9,-0.151,0,0,1,1,1,1,1
52,767,-0.04998,0,1,999,115.2,-0.171,0,0,1,1,1,1,1
52,769,-0.595622222,0,1,999,115.85,-0.05,2,0,1,1,1,1,1
52,773,-0.281527273,0,1,31.92,106.0333333,0.07,2,1,1,1,1,1,1
52,775,-0.941888889,0,1,20.21,100.4333333,0.381,2,1,1,1,1,1,1
52,777,0.213422222,0,1,12.06,89.2,0.452,1,1,1,1,1,1,1
52,778,0.22834,0,1,10.44,86.86666667,0.492,1,1,1,1,1,1,1
52,779,0.0441,0,2,9.22,85.35,0.512,0,1,1,1,1,1,1
52,781,0.43218,0,2,999,83.26666667,0.502,1,0,1,1,1,1,1
52,782,0.35868,0,2,8.56,83.05,0.612,1,1,1,1,1,1,1
52,785,-0.1568,0,2,8.3,86.16666667,0.381,0,1,1,1,1,1,1
52,787,-0.19502,0,2,8.5,86.25,0.612,2,1,1,1,1,1,1
52,788,-0.1127,0,2,8.69,85.56666667,0.662,0,1,1,1,1,1,1
52,789,-0.059888889,0,2,72.8,84.66666667,0.652,0,1,1,1,1,1,1
52,790,-0.06762,0,2,75.5,84.33333333,0.572,0,1,1,1,1,1,1
52,791,-0.1274,0,2,8.92,83.6,0.532,0,1,1,1,1,1,1
52,792,-0.09996,0,2,9.03,83.13333333,0.462,0,1,1,1,1,1,1
52,793,-0.1127,0,1,9.77,83.675,0.472,0,1,1,1,1,1,1
52,794,-0.12054,0,1,9.93,81.36666667,0.341,0,1,1,1,1,1,1
52,797,-0.1372,0,1,10.4,76.8,0.973,0,1,1,1,1,1,1
52,798,-0.05586,1,1,11.36,75.2,1.525,4,1,1,1,1,1,1
52,799,0.002177778,0,1,10.85,74.2,0.472,0,1,1,1,1,1,1
52,800,-0.1519,0,1,999,71.9,1.415,0,0,1,1,1,1,1
52,802,-1.13092,0,1,7.87,66.06666667,1.585,2,1,1,1,1,1,1
52,803,-0.7301,0,1,5.45,58.53333333,0.02,2,1,1,1,1,1,1
61,8,0.31262,0,1,13.25,69.0375,0,1,1,1,1,1,1,1
61,9,0.30478,0,1,14.04,72.3,0,1,1,1,1,1,1,1
61,11,0.0294,0,1,22.88,80.025,0.131,0,1,1,1,1,1,1
61,15,-0.392,0,1,27.6,91.925,-0.384,2,1,1,1,1,1,1
61,16,-0.63308,0,1,28.16,93.36666667,-0.242,2,1,1,1,1,1,1
61,17,-0.56252,0,1,26.42,93.5,-0.121,2,1,1,1,1,1,1
61,18,-0.42728,0,0,999,92.8,0.04,2,0,1,1,1,1,1
61,19,-0.2352,0,0,999,92.05,0.091,2,0,1,1,1,1,1
61,26,-0.111066667,0,1,43.02,86.625,-0.02,2,1,1,1,1,1,1
61,28,-0.29596,0,1,33.75,86.08888889,-0.131,2,1,1,1,1,1,1
61,29,-0.2646,0,1,25.76,84.6,-0.111,2,1,1,1,1,1,1
61,30,-0.22932,0,2,23.49,83.025,-0.071,2,1,1,1,1,1,1
61,31,-0.09898,0,2,21.89,82.22,-0.141,2,1,1,1,1,1,1
61,32,0.0686,0,2,19.28,81.07777778,-0.222,0,1,1,1,1,1,1
61,34,-0.05978,0,3,17.63,80.76,-0.182,0,1,1,1,1,1,1
61,35,0.02352,0,2,16.59,81.06666667,-0.323,0,1,1,1,1,1,1
61,36,0.135022222,0,2,16,81.4,-0.364,1,1,1,1,1,1,1
61,38,-0.00196,0,3,14.73,82.64,-0.263,0,1,1,1,1,1,1
61,39,-0.05782,0,2,13.31,83.36363636,-0.323,0,1,1,1,1,1,1
61,42,0.17346,0,3,10.86,87.12222222,0,1,1,1,1,1,1,1
61,43,0.1372,0,3,41.44,89.58888889,0.646,1,1,1,1,1,1,1
61,45,-0.30184,0,1,999,93.9,0.152,2,0,1,1,1,1,1
61,46,-0.43904,0,1,999,94.9,-0.101,2,0,1,1,1,1,1
61,47,-0.31556,0,1,999,95.54,-0.131,2,0,1,1,1,1,1
61,52,-0.07448,0,1,999,98.4,0.141,0,0,1,1,1,1,1
61,54,-0.14112,0,1,39.83,99.25,0.101,2,1,1,1,1,1,1
61,55,-0.26362,0,1,44.42,99.76,0.343,2,1,1,1,1,1,1
61,56,-0.319044444,0,1,54.24,98.53333333,0.545,2,1,1,1,1,1,1
61,57,-0.21462,0,1,60.79,97.91428571,0.556,2,1,1,1,1,1,1
61,58,-0.0098,0,0,999,97.32222222,0.505,0,0,1,1,1,1,1
61,59,0.108888889,0,0,999,96.7,0.354,1,0,1,1,1,1,1
61,61,0.057018182,0,0,999,95.65,0.293,0,0,1,1,1,1,1
61,64,0.1274,0,0,999,96.83636364,-0.04,1,0,1,1,1,1,1
61,69,-0.05586,0,0,999,97.04444444,-0.273,0,0,1,1,1,1,1
61,70,-0.105622222,0,0,999,98.6,-0.444,2,0,1,1,1,1,1
61,71,0.05586,0,0,999,98.7,-0.424,0,0,1,1,1,1,1
61,72,0.14896,0,0,999,99.15,-0.121,1,0,1,1,1,1,1
61,74,0.12348,0,0,999,99.5,0.505,1,0,1,1,1,1,1
61,75,0.06664,0,0,999,99.56,1.434,0,0,1,1,1,1,1
61,77,0.06958,0,0,999,99.58,0,0,0,1,1,1,1,1
61,79,-0.04214,0,0,999,99.22,0.091,0,0,1,1,1,1,1
61,84,-0.14602,0,0,999,101.7,0.131,2,0,1,1,1,1,1
61,87,-0.1617,0,0,999,98.66,-0.101,2,0,1,1,1,1,1
61,88,-0.06566,0,0,999,98.14444444,-0.081,0,0,1,1,1,1,1
61,90,-0.04704,0,1,999,98.2,0,0,0,1,1,1,1,1
61,91,0.00196,0,1,999,97.68571429,0.03,0,0,1,1,1,1,1
61,92,-0.0245,0,1,999,96.6,0,0,0,1,1,1,1,1
61,97,0.0637,0,1,999,97.14444444,-0.141,0,0,1,1,1,1,1
61,98,0.0147,0,1,999,96.84444444,-0.131,0,0,1,1,1,1,1
61,99,9.44E-19,0,1,999,97.7,-0.212,0,0,1,1,1,1,1
61,101,-0.07644,0,1,999,97.07777778,-0.283,2,0,1,1,1,1,1
61,102,-0.13916,0,0,999,96.92727273,-0.061,2,0,1,1,1,1,1
61,110,0.10094,0,3,47.38,94.41666667,0.515,1,1,1,1,1,1,1
61,111,0.01078,0,3,47.87,94.0125,0.152,0,1,1,1,1,1,1
61,112,0.27146,0,2,53.16,94.1,-0.101,1,1,1,1,1,1,1
61,116,-0.047911111,0,2,34.07,94.425,-0.061,0,1,1,1,1,1,1
61,119,-0.02744,0,1,999,95.3,-0.03,0,0,1,1,1,1,1
61,122,-0.01176,0,0,999,96.97777778,0,0,0,1,1,1,1,1
61,123,0.05684,0,0,999,96.72222222,-0.242,0,0,1,1,1,1,1
61,124,0.055533333,0,1,999,96.1,-0.313,0,0,1,1,1,1,1
61,126,0.077311111,0,0,999,96.74285714,-0.394,1,0,1,1,1,1,1
61,127,0.00098,0,0,999,97.0625,-0.232,0,0,1,1,1,1,1
61,128,-0.001088889,0,1,999,97.2875,-0.131,0,0,1,1,1,1,1
61,129,0.04508,0,0,999,96.11111111,-0.121,0,0,1,1,1,1,1
61,130,-0.00588,0,0,999,97.2,-0.222,0,0,1,1,1,1,1
61,131,0.05488,0,0,999,96.975,-0.152,0,0,1,1,1,1,1
61,132,-0.01666,0,0,999,95.53333333,-0.081,0,0,1,1,1,1,1
61,134,-0.00784,0,0,999,97.5375,0.242,0,0,1,1,1,1,1
61,137,-0.03332,0,2,24.57,96.85714286,0.152,0,1,1,1,1,1,1
61,140,0.01274,0,2,36.73,99.6625,-0.212,0,1,1,1,1,1,1
61,141,-0.03332,0,2,47.37,100.1444444,-0.162,0,1,1,1,1,1,1
61,142,-0.08624,0,1,52.2,100.6777778,-0.111,2,1,1,1,1,1,1
61,143,-0.02156,0,1,66.88,101.1,-0.04,0,1,1,1,1,1,1
61,144,-0.06076,0,1,66.32,100.4777778,0.061,0,1,1,1,1,1,1
61,145,-0.00098,0,1,74.06,100.575,0.202,0,1,1,1,1,1,1
61,149,-0.07056,0,0,999,103.1,0.141,0,0,1,1,1,1,1
61,151,-0.04704,0,1,999,102.8125,0.505,0,0,1,1,1,1,1
61,153,-0.05782,0,1,18.49,103.4444444,0.485,0,1,1,1,1,1,1
61,156,-0.115422222,0,1,25.36,104.475,0.465,2,1,1,1,1,1,1
61,157,-0.11956,0,1,30.99,104.6,0.535,2,1,1,1,1,1,1
61,158,-0.01764,0,1,33.57,104.2625,0.303,0,1,1,1,1,1,1
61,162,-0.05782,0,2,46.99,103.3666667,0.141,0,1,1,1,1,1,1
61,165,0.05488,0,2,60.6,102.85,-0.061,0,1,1,1,1,1,1
61,167,-0.0196,0,1,71.14,101.9888889,0.01,0,1,1,1,1,1,1
61,170,0.01372,0,0,999,102.6125,-0.172,0,0,1,1,1,1,1
61,171,-0.09016,0,0,999,101.975,-0.121,2,0,1,1,1,1,1
61,178,0.00882,0,2,999,101.05,-0.071,0,0,1,1,1,1,1
61,179,-0.0931,0,2,18.98,101.8,-0.152,2,1,1,1,1,1,1
61,181,-0.03234,0,2,18.1,103.3,-0.273,0,1,1,1,1,1,1
61,182,-0.02352,0,2,999,101.4333333,-0.303,0,0,1,1,1,1,1
61,184,-0.09408,0,3,30.3,102.4428571,0.04,2,1,1,1,1,1,1
61,185,-0.016333333,0,2,12.95,102.1,0.091,0,1,1,1,1,1,1
61,188,-0.010888889,0,3,24.16,102.275,0.051,0,1,1,1,1,1,1
61,189,-0.13426,0,2,29.34,102.5,0.111,2,1,1,1,1,1,1
61,192,-0.15288,0,2,47.72,102,-0.051,2,1,1,1,1,1,1
61,193,-0.19404,0,2,52.94,101.4333333,-0.01,2,1,1,1,1,1,1
61,194,-0.21658,0,1,58.1,100.75,-0.071,2,1,1,1,1,1,1
61,196,-0.1176,0,3,62.31,100.3428571,-0.071,2,1,1,1,1,1,1
61,197,-0.0637,0,3,76.34,101.6,0.182,0,1,1,1,1,1,1
61,203,-0.10388,0,2,33.45,97.75555556,0.384,2,1,1,1,1,1,1
61,208,0.00098,0,1,999,99.4,0.202,0,0,1,1,1,1,1
61,209,0.098,0,1,999,99.45,0.232,1,0,1,1,1,1,1
61,211,0.09506,0,1,24.63,99.1,0.465,1,1,1,1,1,1,1
61,212,-0.02548,0,1,32.6,98.4,0.96,0,1,1,1,1,1,1
61,214,-0.23618,0,1,999,98.83333333,0,2,0,1,1,1,1,1
61,215,-0.23324,0,1,999,99.47777778,0,2,0,1,1,1,1,1
61,217,-0.108888889,0,1,67.09,97.81111111,0.02,2,1,1,1,1,1,1
61,221,0.01568,0,1,106.88,97.56666667,0.313,0,1,1,1,1,1,1
61,222,-0.00098,1,0,999,97.71111111,0.232,4,0,1,1,1,1,1
61,223,0.0539,0,0,999,97.175,0.232,0,0,1,1,1,1,1
61,224,0.05684,0,1,999,96.475,0.222,0,0,1,1,1,1,1
61,227,-0.07448,0,1,31.14,95.65555556,0.354,0,1,1,1,1,1,1
61,228,-0.0686,0,1,39.52,94.8375,0.293,0,1,1,1,1,1,1
61,229,-0.02842,0,1,43.78,95.1375,0.293,0,1,1,1,1,1,1
61,231,0.05096,0,0,999,95.36666667,0.424,0,0,1,1,1,1,1
61,232,0.04998,0,0,999,95.07777778,0.434,0,0,1,1,1,1,1
61,234,-0.05096,0,0,999,94.78888889,0.444,0,0,1,1,1,1,1
61,236,-0.108888889,0,0,999,94.55,0.475,2,0,1,1,1,1,1
61,238,0.10682,0,0,999,94.05,0.253,1,0,1,1,1,1,1
61,239,-0.03528,0,1,999,93.85,0.141,0,0,1,1,1,1,1
61,240,0.01372,0,1,999,94.15,0.152,0,0,1,1,1,1,1
61,242,0.05488,0,1,999,93.66666667,0.192,0,0,1,1,1,1,1
61,243,0.00882,0,1,36.09,93.8,0.071,0,1,1,1,1,1,1
61,244,0.0539,0,1,41.31,93.61111111,0.101,0,1,1,1,1,1,1
61,245,0.11368,0,1,42.3,94.475,0.141,1,1,1,1,1,1,1
61,246,0.0637,0,2,45.8,95.62857143,0.071,0,1,1,1,1,1,1
61,247,0.09996,0,2,52.2,93.9875,0.061,1,1,1,1,1,1,1
61,248,-0.0098,0,2,50.84,94.075,0.162,0,1,1,1,1,1,1
61,252,0.06664,0,1,47.98,93.43333333,0.313,0,1,1,1,1,1,1
61,256,-0.06664,0,1,999,100.1666667,-0.04,0,0,1,1,1,1,1
61,258,-0.16562,0,1,999,100.9444444,-0.03,2,0,1,1,1,1,1
61,259,-0.17738,0,1,999,101.0125,0,2,0,1,1,1,1,1
61,260,-0.03724,0,1,47.2,100.35,0.131,0,1,1,1,1,1,1
61,263,0.09604,0,1,51.6,98.8625,-0.061,1,1,1,1,1,1,1
61,264,0.0441,0,1,55.69,99.38888889,-0.162,0,1,1,1,1,1,1
61,265,0.04704,0,1,999,99.475,-0.293,0,0,1,1,1,1,1
61,266,0.057711111,0,1,54.47,99,-0.202,0,1,1,1,1,1,1
61,269,-0.03724,0,0,999,101.3714286,-0.162,0,0,1,1,1,1,1
61,271,-0.19796,0,1,999,101.6125,-0.03,2,0,1,1,1,1,1
61,272,-0.23814,0,1,999,102.3125,-0.071,2,0,1,1,1,1,1
61,273,-0.7497,0,1,999,101.775,-0.111,2,0,1,1,1,1,1
61,274,0.0098,0,1,999,101.9333333,-0.202,0,0,1,1,1,1,1
61,278,0.0392,0,0,999,98.28888889,-0.04,0,0,1,1,1,1,1
61,281,-0.07546,0,0,999,96.65,-0.02,0,0,1,1,1,1,1
61,282,-0.05488,0,0,999,96.0875,0,0,0,1,1,1,1,1
61,283,-0.14602,0,0,999,94.66666667,0.202,2,0,1,1,1,1,1
61,284,-0.08036,0,0,999,94.675,0.222,2,0,1,1,1,1,1
61,285,-0.13328,0,0,999,93.1,0.202,2,0,1,1,1,1,1
61,288,0.08036,0,0,999,92.2875,0,1,0,1,1,1,1,1
61,289,-0.01568,0,0,999,91.475,-0.131,0,0,1,1,1,1,1
61,290,0.02156,0,1,999,91.325,-0.141,0,0,1,1,1,1,1
61,292,0.00196,0,1,999,91.08571429,-0.03,0,0,1,1,1,1,1
61,293,0.1078,0,1,999,90.34285714,0.061,1,0,1,1,1,1,1
61,294,0.1029,0,1,999,89.98571429,0.121,1,0,1,1,1,1,1
61,295,0.0196,0,2,43.05,89.9,0.162,0,1,1,1,1,1,1
61,296,0.12642,0,2,49.45,89.48333333,0.172,1,1,1,1,1,1,1
61,297,0.06272,0,2,56.14,89.37142857,0.081,0,1,1,1,1,1,1
61,298,-0.07742,0,2,64.16,89.2,0.071,2,1,1,1,1,1,1
61,299,-0.02842,0,2,30.89,89.18333333,-0.091,0,1,1,1,1,1,1
61,300,0.06664,0,3,43.55,89.04285714,-0.212,0,1,1,1,1,1,1
61,301,-0.03136,0,3,48.95,88.71428571,-0.202,0,1,1,1,1,1,1
61,304,0.09702,0,2,999,88.4,-0.141,1,0,1,1,1,1,1
61,305,0.09898,0,1,40.7,87.55,-0.091,1,1,1,1,1,1,1
61,309,0.181844444,0,1,54.16,88.38571429,-0.071,1,1,1,1,1,1,1
61,313,-0.0833,0,0,999,89.9,-0.232,2,0,1,1,1,1,1
61,316,-0.03038,0,0,999,90.4,-0.061,0,0,1,1,1,1,1
61,318,0.04508,0,0,999,92.07777778,-0.051,0,0,1,1,1,1,1
61,319,-0.1029,0,0,999,92.425,0,2,0,1,1,1,1,1
61,321,-0.05096,0,0,999,92.81428571,-0.04,0,0,1,1,1,1,1
61,322,-0.11466,0,0,999,92.91428571,-0.081,2,0,1,1,1,1,1
61,323,-0.12054,0,0,999,92.95714286,0,2,0,1,1,1,1,1
61,328,-0.20188,0,1,999,94.6,-0.04,2,0,1,1,1,1,1
61,330,-0.02058,0,1,51.13,95.4,0,0,1,1,1,1,1,1
61,331,-0.03136,0,1,52.11,95.82857143,-0.071,0,1,1,1,1,1,1
61,332,-0.18326,0,2,56.6,95.37142857,0.04,2,1,1,1,1,1,1
61,336,0.17346,0,2,999,94.94285714,-0.131,1,0,1,1,1,1,1
61,337,0.2254,0,3,999,95.3,-0.384,1,0,1,1,1,1,1
61,339,-0.01568,0,2,999,96.51428571,-0.253,0,0,1,1,1,1,1
61,340,0.2548,0,2,999,96.88571429,-0.293,1,0,1,1,1,1,1
61,341,0.1666,0,2,999,97.14285714,-0.404,1,0,1,1,1,1,1
61,342,0.03528,0,1,999,97.55714286,-0.384,0,0,1,1,1,1,1
61,344,-0.10878,0,1,999,98.45,-0.444,2,0,1,1,1,1,1
61,345,-0.16562,0,1,999,98.17142857,-0.384,2,0,1,1,1,1,1
61,348,0.05978,0,2,999,97.2,-0.313,0,0,1,1,1,1,1
61,350,0.09702,0,2,999,97.3,-0.434,1,0,1,1,1,1,1
61,351,0.21168,0,2,61.77,97.3,-0.384,1,1,1,1,1,1,1
61,352,0.02156,0,2,62.76,97.6,-0.242,0,1,1,1,1,1,1
61,354,-0.06762,0,2,62.94,98.28333333,-0.172,0,1,1,1,1,1,1
61,355,0.13818,0,2,55.22,98.13333333,-0.313,1,1,1,1,1,1,1
61,358,0.10192,0,2,32.09,97.86,-0.434,1,1,1,1,1,1,1
61,359,0.1078,0,2,27.93,98.22,-0.495,1,1,1,1,1,1,1
61,361,0.10388,0,2,23.4,99.4,0.525,1,1,1,1,1,1,1
61,362,-0.06566,0,3,42.81,100.7666667,0.626,0,1,1,1,1,1,1
61,363,-0.08624,0,3,46.68,101.06,0.303,2,1,1,1,1,1,1
61,364,-0.03136,0,3,49.12,100.9,0.242,0,1,1,1,1,1,1
61,365,-0.06076,0,4,51.63,100.04,0.253,0,1,1,1,1,1,1
61,368,0.0686,0,3,48.74,98.64,-0.03,0,1,1,1,1,1,1
61,370,0.0637,0,3,46.78,98.6,0.071,0,1,1,1,1,1,1
61,372,-0.03234,0,3,48.62,98.73333333,-0.081,0,1,1,1,1,1,1
61,377,-0.10094,0,1,60.12,98.5,0.253,2,1,1,1,1,1,1
61,378,0.09996,0,1,61.83,98.32,0.354,1,1,1,1,1,1,1
61,379,0.196,0,0,999,98.225,0.071,1,0,1,1,1,1,1
61,384,0.09212,0,1,999,98.1,0.02,1,0,1,1,1,1,1
61,385,0.18522,0,1,999,98,-0.03,1,0,1,1,1,1,1
61,386,-0.005444444,0,1,999,98,-0.111,0,0,1,1,1,1,1
61,389,0.09408,0,1,999,98.3,-0.111,1,0,1,1,1,1,1
61,390,0.02352,0,1,999,98,-0.182,0,0,1,1,1,1,1
61,391,0.08428,0,1,52.67,96.6,-0.182,1,1,1,1,1,1,1
61,392,0.0098,0,1,56.04,97.9,0.03,0,1,1,1,1,1,1
61,396,0.007622222,0,1,999,98.7,0,0,0,1,1,1,1,1
61,398,-0.1225,0,1,999,97.3,0,2,0,1,1,1,1,1
61,399,-0.15092,0,1,999,97.4,0,2,0,1,1,1,1,1
61,404,0.04508,0,1,21.17,96.3,0,0,1,1,1,1,1,1
61,405,0.08918,0,1,25.65,95.8,0,1,1,1,1,1,1,1
61,406,0.040425,0,1,29.33,95.6,-0.152,0,1,1,1,1,1,1
61,408,-0.54488,0,1,37.57,95.1,-0.293,2,1,1,1,1,1,1
61,409,0.20776,0,1,40.65,93.8,-0.202,1,1,1,1,1,1,1
61,410,0.25382,0,2,41.57,90.525,-0.182,1,1,1,1,1,1,1
61,414,0.09506,0,3,999,89.1,0.737,1,0,1,1,1,1,1
61,415,0.11564,0,3,25.54,89.1,1.566,1,1,1,1,1,1,1
61,417,0.02548,0,3,999,90.4,-0.606,0,0,1,1,1,1,1
61,418,0.01666,0,3,44.22,90.3,-0.394,0,1,1,1,1,1,1
61,420,-0.06272,0,2,52.44,90.6,-0.303,0,1,1,1,1,1,1
61,423,-0.14798,0,3,58.95,90.7,-0.283,2,1,1,1,1,1,1
61,424,-0.1078,1,3,62.29,90.5,-0.253,4,1,1,1,1,1,1
61,425,-0.06468,0,2,999,90.5,-0.192,0,0,1,1,1,1,1
61,426,-0.0882,0,2,999,91.4,-0.192,2,0,1,1,1,1,1
61,428,-0.17248,0,1,999,92.4,-0.323,2,0,1,1,1,1,1
61,431,0.03822,0,1,999,93.45,-0.283,0,0,1,1,1,1,1
61,433,-0.01274,0,2,999,94,-0.182,0,0,1,1,1,1,1
61,434,-0.13132,0,2,999,94,-0.222,2,0,1,1,1,1,1
61,435,-0.1029,0,2,999,93.96,-0.263,2,0,1,1,1,1,1
61,439,0.03626,0,1,999,94.3,-0.182,0,0,1,1,1,1,1
61,440,0.0392,0,1,999,92.4,-0.303,0,0,1,1,1,1,1
61,445,-0.0784,0,0,999,92.4,-0.202,2,0,1,1,1,1,1
61,446,-0.1078,0,0,999,91.5,-0.051,2,0,1,1,1,1,1
61,447,-0.16268,0,0,999,90.3,0.051,2,0,1,1,1,1,1
61,448,-0.06468,0,0,999,89.4,0.071,0,0,1,1,1,1,1
61,449,-0.05292,0,0,999,89,-0.081,0,0,1,1,1,1,1
61,451,-0.54096,0,0,999,85.2,-0.162,2,0,1,1,1,1,1
61,452,0.17346,0,0,999,81.6,-0.01,1,0,1,1,1,1,1
61,453,0.36064,0,0,999,77.7,0.343,1,0,1,1,1,1,1
61,454,0,0,0,999,76.3,0.515,0,0,1,1,1,1,1
61,455,-0.03332,0,0,999,75,0.838,0,0,1,1,1,1,1
61,457,0.03528,0,0,999,73.4,1.061,0,0,1,1,1,1,1
61,459,-0.10878,0,0,999,73.6,0.313,2,0,1,1,1,1,1
61,460,-0.33026,0,0,999,73.6,1.343,2,0,1,1,1,1,1
61,463,-0.1176,0,0,999,76.6,0,2,0,1,1,1,1,1
61,465,-0.89376,0,0,999,76.7,0.293,2,0,1,1,1,1,1
61,467,0.160066667,0,0,999,74.9,0.333,1,0,1,1,1,1,1
61,468,0.25578,0,0,999,72.56666667,0.202,1,0,1,1,1,1,1
61,469,0.11074,1,0,999,71.6,0.02,4,0,1,1,1,1,1
61,470,-0.13034,0,0,999,72.9,-0.505,2,0,1,1,1,1,1
61,471,-0.12446,0,0,999,73.3,-0.657,2,0,1,1,1,1,1
61,475,-0.31556,0,0,999,75.1,-0.747,2,0,1,1,1,1,1
61,476,-0.4606,0,0,999,75,-0.636,2,0,1,1,1,1,1
61,481,-0.10878,0,0,999,69.3,-0.283,2,0,1,1,1,1,1
61,484,-0.00686,0,1,20.59,66.4,-0.152,0,1,1,1,1,1,1
61,485,-0.0735,0,1,21.6,65.2,-0.071,0,1,1,1,1,1,1
61,488,-0.0098,0,1,22.03,63.9,0.222,0,1,1,1,1,1,1
61,489,0.25872,0,1,22.77,64.2,0.293,1,1,1,1,1,1,1
61,490,-0.11368,0,1,21.66,63.3,0.212,2,1,1,1,1,1,1
61,491,-0.18228,0,1,23.8,64.7,0.152,2,1,1,1,1,1,1
61,492,-0.44884,0,1,26.04,64,1.374,2,1,1,1,1,1,1
61,494,-0.45668,0,1,21.76,60.9,1,2,1,1,1,1,1,1
61,496,-0.798155556,0,1,16.7,58.1,0.121,2,1,1,1,1,1,1
61,498,-0.43512,0,2,14.51,54.5,0.03,2,1,1,1,1,1,1
61,499,-0.52626,0,2,13.86,53.63333333,-0.04,2,1,1,1,1,1,1
61,502,-0.75264,0,2,14.24,52.5,0.03,2,1,1,1,1,1,1
61,503,-0.55272,0,2,15.21,53.3,0.03,2,1,1,1,1,1,1
61,505,-0.55174,0,2,999,52.4,0.061,2,0,1,1,1,1,1
61,508,-0.4949,0,2,44.12,51.1,-0.222,2,1,1,1,1,1,1
61,509,-0.16562,0,3,43.14,51.65,-0.081,2,1,1,1,1,1,1
61,511,0.21168,0,0,999,53.8,0.424,1,0,1,1,1,1,1
61,513,-0.00588,0,1,999,57,0.475,0,0,1,1,1,1,1
61,515,0.01764,0,1,88.24,63.725,0.313,0,1,1,1,1,1,1
61,516,7.56E-18,0,1,88.6,65.9,0.111,0,1,1,1,1,1,1
61,518,-0.05782,0,0,999,70.2,-0.162,0,0,1,1,1,1,1
61,521,-0.02058,0,0,999,74.1,-0.152,0,0,1,1,1,1,1
61,524,0.04018,0,1,999,77.3,-0.394,0,0,1,1,1,1,1
61,527,0.1029,0,0,999,78.2,-0.535,1,0,1,1,1,1,1
61,528,0.1323,0,0,999,78.4,-0.606,1,0,1,1,1,1,1
